Iteration,xn,fxn,dfxn,Error
957,2.51925766169966e-09,1.59888697302235e-26,1.0774817276008e-14,0.000590044701793795
958,2.51777375071345e-09,1.59606327373237e-26,1.07743496791934e-14,0.000589374238167705
959,2.51629239608765e-09,1.59324775676094e-26,1.07738829010941e-14,0.000588705282466089
960,2.51481359056192e-09,1.59044038922569e-26,1.07734169393544e-14,0.0005880378296312
961,2.51333732690465e-09,1.58764113841303e-26,1.07729517916278e-14,0.000587371874628068
962,2.5118635979127e-09,1.58484997177705e-26,1.07724874555774e-14,0.0005867074124439
963,2.51039239641137e-09,1.58206685693855e-26,1.07720239288753e-14,0.000586044438088318
964,2.50892371525416e-09,1.57929176168394e-26,1.07715612092031e-14,0.00058538294659309
965,2.50745754732268e-09,1.57652465396424e-26,1.07710992942517e-14,0.000584722933012033
966,2.50599388552652e-09,1.57376550189404e-26,1.07706381817208e-14,0.000584064392420735
967,2.50453272280307e-09,1.5710142737505e-26,1.07701778693197e-14,0.000583407319916625
968,2.50307405211739e-09,1.56827093797234e-26,1.07697183547664e-14,0.000582751710618856
969,2.5016178664621e-09,1.56553546315883e-26,1.0769259635788e-14,0.000582097559668207
970,2.50016415885721e-09,1.56280781806881e-26,1.07688017101209e-14,0.000581444862226631
971,2.49871292235e-09,1.56008797161969e-26,1.076834457551e-14,0.000580793613477647
972,2.49726415001486e-09,1.55737589288647e-26,1.07678882297093e-14,0.000580143808625891
973,2.4958178349532e-09,1.5546715511008e-26,1.07674326704818e-14,0.000579495442897168
974,2.49437397029328e-09,1.55197491564997e-26,1.0766977895599e-14,0.000578848511537837
975,2.49293254919007e-09,1.54928595607599e-26,1.07665239028415e-14,0.000578203009815522
976,2.49149356482515e-09,1.5466046420746e-26,1.07660706899982e-14,0.000577558933018659
977,2.49005701040654e-09,1.54393094349439e-26,1.07656182548672e-14,0.000576916276455878
978,2.48862287916861e-09,1.54126483033578e-26,1.07651665952547e-14,0.000576275035456542
979,2.48719116437191e-09,1.53860627275016e-26,1.0764715708976e-14,0.000575635205370622
980,2.48576185930307e-09,1.53595524103892e-26,1.07642655938544e-14,0.000574996781568074
981,2.48433495727464e-09,1.53331170565258e-26,1.07638162477222e-14,0.000574359759439042
982,2.48291045162501e-09,1.53067563718982e-26,1.07633676684199e-14,0.000573724134393893
983,2.48148833571822e-09,1.52804700639663e-26,1.07629198537964e-14,0.000573089901862924
984,2.48006860294388e-09,1.52542578416538e-26,1.07624728017091e-14,0.000572457057296225
985,2.47865124671705e-09,1.52281194153395e-26,1.07620265100237e-14,0.000571825596163715
986,2.47723626047805e-09,1.52020544968482e-26,1.07615809766141e-14,0.000571195513954669
987,2.47582363769244e-09,1.51760627994424e-26,1.07611361993626e-14,0.000570566806178251
988,2.47441337185077e-09,1.51501440378127e-26,1.07606921761596e-14,0.000569939468362876
989,2.47300545646858e-09,1.51242979280704e-26,1.07602489049037e-14,0.000569313496056401
990,2.4715998850862e-09,1.50985241877376e-26,1.07598063835017e-14,0.000568688884825649
991,2.47019665126864e-09,1.50728225357396e-26,1.07593646098684e-14,0.000568065630256771
992,2.46879574860549e-09,1.5047192692396e-26,1.07589235819266e-14,0.000567443727954766
993,2.4673971707108e-09,1.50216343794125e-26,1.07584832976073e-14,0.000566823173543665
994,2.46600091122292e-09,1.49961473198724e-26,1.07580437548493e-14,0.000566203962666394
995,2.46460696380445e-09,1.49707312382281e-26,1.07576049515994e-14,0.000565586090984447
996,2.46321532214206e-09,1.49453858602936e-26,1.07571668858123e-14,0.000564969554177745
997,2.46182597994639e-09,1.49201109132353e-26,1.07567295554505e-14,0.000564354347945148
998,2.46043893095196e-09,1.48949061255648e-26,1.07562929584844e-14,0.000563740468003637
999,2.45905416891702e-09,1.48697712271304e-26,1.07558570928921e-14,0.000563127910088493
1000,2.45767168762346e-09,1.48447059491089e-26,1.07554219566595e-14,0.000562516669953142
1001,2.45629148087668e-09,1.48197100239982e-26,1.07549875477801e-14,0.000561906743369501
1002,2.45491354250547e-09,1.4794783185609e-26,1.07545538642552e-14,0.000561298126127151
1003,2.45353786636191e-09,1.4769925169057e-26,1.07541209040936e-14,0.000560690814033678
1004,2.45216444632128e-09,1.47451357107554e-26,1.07536886653118e-14,0.000560084802914347
1005,2.4507932762819e-09,1.47204145484068e-26,1.07532571459338e-14,0.00055948008861261
1006,2.44942435016503e-09,1.46957614209957e-26,1.07528263439911e-14,0.000558876666989276
1007,2.44805766191481e-09,1.46711760687809e-26,1.07523962575226e-14,0.000558274533922337
1008,2.44669320549808e-09,1.46466582332879e-26,1.07519668845749e-14,0.000557673685307989
1009,2.44533097490432e-09,1.46222076573016e-26,1.07515382232018e-14,0.000557074117059282
1010,2.44397096414551e-09,1.45978240848583e-26,1.07511102714644e-14,0.000556475825106456
1011,2.44261316725605e-09,1.45735072612388e-26,1.07506830274314e-14,0.000555878805397282
1012,2.44125757829263e-09,1.4549256932961e-26,1.07502564891785e-14,0.000555283053896549
1013,2.43990419133413e-09,1.45250728477722e-26,1.07498306547889e-14,0.000554688566585895
1014,2.43855300048153e-09,1.45009547546424e-26,1.07494055223529e-14,0.000554095339463799
1015,2.43720399985777e-09,1.44769024037566e-26,1.07489810899681e-14,0.00055350336854575
1016,2.4358571836077e-09,1.44529155465079e-26,1.07485573557391e-14,0.000552912649863897
1017,2.43451254589789e-09,1.44289939354905e-26,1.07481343177778e-14,0.000552323179467212
1018,2.43317008091663e-09,1.44051373244922e-26,1.0747711974203e-14,0.000551734953420805
1019,2.43182978287375e-09,1.4381345468488e-26,1.07472903231407e-14,0.00055114796780676
1020,2.43049164600054e-09,1.43576181236327e-26,1.0746869362724e-14,0.000550562218723108
1021,2.42915566454966e-09,1.43339550472541e-26,1.07464490910927e-14,0.00054997770228449
1022,2.42782183279503e-09,1.43103559978461e-26,1.07460295063939e-14,0.000549394414621469
1023,2.42649014503171e-09,1.42868207350622e-26,1.07456106067813e-14,0.000548812351881194
1024,2.42516059557586e-09,1.42633490197081e-26,1.07451923904158e-14,0.000548231510226191
1025,2.42383317876456e-09,1.42399406137357e-26,1.07447748554648e-14,0.000547651885835712
1026,2.42250788895577e-09,1.42165952802359e-26,1.07443580001029e-14,0.000547073474904356
1027,2.4211847205282e-09,1.41933127834322e-26,1.07439418225112e-14,0.000546496273642557
1028,2.41986366788123e-09,1.41700928886741e-26,1.07435263208778e-14,0.00054592027827691
1029,2.41854472543483e-09,1.41469353624303e-26,1.07431114933972e-14,0.000545345485048953
1030,2.4172278876294e-09,1.41238399722827e-26,1.0742697338271e-14,0.000544771890216342
1031,2.41591314892575e-09,1.41008064869196e-26,1.07422838537072e-14,0.000544199490052146
1032,2.41460050380494e-09,1.40778346761293e-26,1.07418710379204e-14,0.000543628280844479
1033,2.41328994676823e-09,1.40549243107939e-26,1.0741458889132e-14,0.000543058258896992
1034,2.41198147233698e-09,1.40320751628828e-26,1.07410474055698e-14,0.000542489420528671
1035,2.41067507505252e-09,1.40092870054466e-26,1.07406365854682e-14,0.000541921762073474
1036,2.4093707494761e-09,1.39865596126107e-26,1.07402264270681e-14,0.000541355279880642
1037,2.40806849018878e-09,1.39638927595693e-26,1.0739816928617e-14,0.000540789970314329
1038,2.40676829179132e-09,1.39412862225791e-26,1.07394080883685e-14,0.000540225829753401
1039,2.40547014890412e-09,1.3918739778953e-26,1.0738999904583e-14,0.000539662854591919
1040,2.40417405616713e-09,1.38962532070546e-26,1.07385923755272e-14,0.000539101041238424
1041,2.4028800082397e-09,1.38738262862918e-26,1.07381854994739e-14,0.000538540386116415
1042,2.40158799980057e-09,1.38514587971105e-26,1.07377792747025e-14,0.000537980885663976
1043,2.40029802554772e-09,1.38291505209895e-26,1.07373736994987e-14,0.000537422536333397
1044,2.39901008019832e-09,1.38069012404337e-26,1.07369687721542e-14,0.000536865334591998
1045,2.39772415848863e-09,1.37847107389689e-26,1.07365644909672e-14,0.000536309276921058
1046,2.39644025517388e-09,1.37625788011356e-26,1.0736160854242e-14,0.000535754359816472
1047,2.39515836502823e-09,1.37405052124833e-26,1.07357578602892e-14,0.00053520057978802
1048,2.39387848284466e-09,1.37184897595648e-26,1.07353555074253e-14,0.000534647933360017
1049,2.39260060343489e-09,1.36965322299306e-26,1.07349537939731e-14,0.000534096417070759
1050,2.39132472162927e-09,1.36746324121229e-26,1.07345527182616e-14,0.000533546027472824
1051,2.39005083227672e-09,1.36527900956704e-26,1.07341522786256e-14,0.000532996761132171
1052,2.38877893024466e-09,1.36310050710822e-26,1.07337524734061e-14,0.000532448614629126
1053,2.38750901041887e-09,1.36092771298428e-26,1.07333533009502e-14,0.000531901584558005
1054,2.38624106770346e-09,1.3587606064406e-26,1.07329547596106e-14,0.000531355667526366
1055,2.38497509702076e-09,1.356599166819e-26,1.07325568477465e-14,0.000530810860155665
1056,2.38371109331124e-09,1.35444337355714e-26,1.07321595637225e-14,0.000530267159081202
1057,2.38244905153343e-09,1.35229320618803e-26,1.07317629059095e-14,0.000529724560951563
1058,2.38118896666383e-09,1.35014864433944e-26,1.0731366872684e-14,0.000529183062428737
1059,2.37993083369684e-09,1.34800966773343e-26,1.07309714624286e-14,0.000528642660188768
1060,2.37867464764467e-09,1.34587625618576e-26,1.07305766735314e-14,0.00052810335092014
1061,2.37742040353726e-09,1.34374838960538e-26,1.07301825043866e-14,0.000527565131325116
1062,2.37616809642221e-09,1.34162604799392e-26,1.0729788953394e-14,0.00052702799811934
1063,2.37491772136467e-09,1.33950921144519e-26,1.07293960189592e-14,0.000526491948031264
1064,2.37366927344731e-09,1.33739786014459e-26,1.07290036994933e-14,0.000525956977802444
1065,2.37242274777018e-09,1.33529197436868e-26,1.07286119934135e-14,0.000525423084187656
1066,2.37117813945068e-09,1.33319153448461e-26,1.07282208991422e-14,0.000524890263954673
1067,2.36993544362346e-09,1.33109652094966e-26,1.07278304151079e-14,0.000524358513883682
1068,2.36869465544035e-09,1.3290069143107e-26,1.07274405397442e-14,0.000523827830768455
1069,2.36745577007026e-09,1.32692269520371e-26,1.07270512714908e-14,0.000523298211414713
1070,2.36621878269916e-09,1.32484384435328e-26,1.07266626087925e-14,0.000522769652641647
1071,2.36498368852992e-09,1.3227703425721e-26,1.07262745501e-14,0.000522242151280285
1072,2.3637504827823e-09,1.3207021707605e-26,1.07258870938693e-14,0.000521715704175005
1073,2.36251916069285e-09,1.31863930990596e-26,1.07255002385618e-14,0.000521190308182252
1074,2.36128971751484e-09,1.31658174108258e-26,1.07251139826446e-14,0.000520665960170826
1075,2.36006214851817e-09,1.31452944545067e-26,1.07247283245901e-14,0.000520142657022346
1076,2.35883644898932e-09,1.31248240425622e-26,1.0724343262876e-14,0.000519620395630313
1077,2.35761261423125e-09,1.31044059883045e-26,1.07239587959857e-14,0.000519099172900922
1078,2.35639063956335e-09,1.30840401058932e-26,1.07235749224077e-14,0.000518578985752124
1079,2.35517052032135e-09,1.30637262103309e-26,1.07231916406358e-14,0.000518059831114432
1080,2.35395225185724e-09,1.30434641174582e-26,1.07228089491692e-14,0.000517541705929986
1081,2.35273582953924e-09,1.30232536439494e-26,1.07224268465126e-14,0.000517024607153537
1082,2.35152124875167e-09,1.30030946073079e-26,1.07220453311755e-14,0.000516508531751323
1083,2.3503085048949e-09,1.29829868258613e-26,1.0721664401673e-14,0.000515993476701536
1084,2.34909759338532e-09,1.29629301187572e-26,1.07212840565253e-14,0.000515479438994599
1085,2.3478885096552e-09,1.29429243059586e-26,1.07209042942579e-14,0.000514966415632396
1086,2.34668124915266e-09,1.29229692082393e-26,1.07205251134012e-14,0.000514454403628553
1087,2.3454758073416e-09,1.29030646471798e-26,1.0720146512491e-14,0.000513943400008371
1088,2.34427217970161e-09,1.28832104451624e-26,1.07197684900681e-14,0.000513433401808925
1089,2.34307036172792e-09,1.28634064253672e-26,1.07193910446784e-14,0.000512924406078823
1090,2.34187034893132e-09,1.28436524117678e-26,1.0719014174873e-14,0.000512416409878127
1091,2.3406721368381e-09,1.28239482291265e-26,1.07186378792079e-14,0.000511909410278284
1092,2.33947572098996e-09,1.28042937029905e-26,1.07182621562443e-14,0.000511403404362226
1093,2.33828109694398e-09,1.27846886596872e-26,1.07178870045482e-14,0.000510898389224298
1094,2.33708826027251e-09,1.27651329263203e-26,1.07175124226907e-14,0.000510394361969828
1095,2.33589720656313e-09,1.27456263307655e-26,1.07171384092478e-14,0.000509891319715932
1096,2.33470793141859e-09,1.27261687016661e-26,1.07167649628007e-14,0.000509389259590205
1097,2.3335204304567e-09,1.27067598684292e-26,1.07163920819351e-14,0.000508888178732055
1098,2.33233469931031e-09,1.26873996612212e-26,1.07160197652419e-14,0.000508388074291385
1099,2.33115073362724e-09,1.26680879109638e-26,1.07156480113168e-14,0.000507888943429584
1100,2.32996852907016e-09,1.264882444933e-26,1.07152768187604e-14,0.000507390783318551
1101,2.32878808131662e-09,1.26296091087401e-26,1.0714906186178e-14,0.00050689359114151
1102,2.32760938605888e-09,1.26104417223575e-26,1.07145361121799e-14,0.000506397364092217
1103,2.32643243900393e-09,1.25913221240846e-26,1.07141665953809e-14,0.000505902099375587
1104,2.32525723587339e-09,1.25722501485591e-26,1.0713797634401e-14,0.000505407794206727
1105,2.32408377240342e-09,1.25532256311498e-26,1.07134292278645e-14,0.000504914445812272
1106,2.32291204434473e-09,1.25342484079531e-26,1.07130613744007e-14,0.000504422051428704
1107,2.32174204746242e-09,1.25153183157883e-26,1.07126940726436e-14,0.000503930608303512
1108,2.32057377753602e-09,1.24964351921944e-26,1.07123273212318e-14,0.000503440113694575
1109,2.31940723035935e-09,1.24775988754261e-26,1.07119611188085e-14,0.000502950564870609
1110,2.31824240174048e-09,1.24588092044498e-26,1.07115954640218e-14,0.000502461959110369
1111,2.31707928750168e-09,1.24400660189399e-26,1.07112303555242e-14,0.000501974293703278
1112,2.31591788347936e-09,1.24213691592748e-26,1.07108657919729e-14,0.000501487565948802
1113,2.31475818552398e-09,1.24027184665337e-26,1.07105017720295e-14,0.000501001773157256
1114,2.31360018950003e-09,1.23841137824922e-26,1.07101382943606e-14,0.000500516912648466
1115,2.31244389128593e-09,1.2365554949619e-26,1.07097753576368e-14,0.000500032981752929
1116,2.31128928677401e-09,1.2347041811072e-26,1.07094129605337e-14,0.000499549977811548
